model,benchmark_value,TP,TN,FP,FN,AUC,training_set,val_set,loss,optimizer,lr,epochs,batch_size,balance,fft_len,fft_overlap,chunks,image_size,val_ratio,resampling,BENCHMARK_AUC,VAL_AUC_MAX,AUC_MAX,history_file,configfile
src.cnn.models.ga.3.model_36,93.0,150.0,32.0,72.0,21.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.001,327,3,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.683901309967041,0.7246119976043701,0.6915329694747925,2f39018b-b797-481f-8747-a114ee7b8602.json,config_36.yaml
src.cnn.models.ga.3.model_37,85.0,146.0,44.0,60.0,25.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adam,0.001,475,69,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7158119082450867,0.7429431080818176,0.9626232385635376,e5a668a7-7860-4b6c-8810-980b748dc554.json,config_37.yaml
src.cnn.models.ga.3.model_38,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.0001,344,82,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5434097647666931,0.5388191342353821,af229f48-e5a5-43db-8344-094150182ce2.json,config_38.yaml
src.cnn.models.ga.3.model_39,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,153,6,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5377305150032043,0.5902214646339417,0.5374166965484619,2cb5e1e4-f3c0-4f5f-92a3-efd7926a563a.json,config_39.yaml
src.cnn.models.ga.3.model_40,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,322,106,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.540317177772522,0.5744208097457886,0.5725760459899902,704eb171-7814-4412-aee9-af89e1b7ead1.json,config_40.yaml
src.cnn.models.ga.4.model_1,86.0,141.0,48.0,56.0,30.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7169646620750427,0.739456832408905,0.8604989051818848,0d69d643-fe81-4534-b320-54bf7e24e002.json,config_1.yaml
src.cnn.models.ga.4.model_2,81.0,156.0,38.0,66.0,15.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7122413516044617,0.7348178029060364,0.7761282324790955,fd98efaa-619b-4861-ac9d-9df879088b4c.json,config_2.yaml
src.cnn.models.ga.4.model_3,88.0,138.0,49.0,55.0,33.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7090643644332886,0.7385289669036865,0.7254891395568848,3eca78c4-19f9-4815-8c9b-fb1d7b20071f.json,config_3.yaml
src.cnn.models.ga.4.model_4,85.0,153.0,37.0,67.0,18.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7576754689216614,0.7576754689216614,0.8738924860954285,6de45cfd-b2cf-4ed9-9050-52ffc250fd45.json,config_4.yaml
src.cnn.models.ga.4.model_5,82.0,129.0,64.0,40.0,42.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.734030544757843,0.7653226852416992,0.9819234013557434,d982f3c3-b3ae-45a0-86ff-440a9f79f78e.json,config_5.yaml
src.cnn.models.ga.4.model_6,84.0,142.0,49.0,55.0,29.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,393,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7237404584884644,0.7465698719024658,0.7156241536140442,c5c37eb1-de83-4725-81b6-ff1f83ff1a73.json,config_6.yaml
src.cnn.models.ga.4.model_7,85.0,131.0,59.0,45.0,40.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,393,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7227001786231995,0.7354082465171814,0.7148762345314026,49b0de64-f338-445b-8616-8513ef3d000a.json,config_7.yaml
src.cnn.models.ga.4.model_8,85.0,133.0,57.0,47.0,38.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7160650491714478,0.7455859780311584,0.7513368725776672,8f3b7daf-0c23-4a70-b302-d3dea27405e1.json,config_8.yaml
src.cnn.models.ga.4.model_9,91.0,131.0,53.0,51.0,40.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,RMSprop,0.0001,455,12,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6991115808486938,0.7079960107803345,0.9956263303756714,4bdd35f5-1103-4611-9910-bb34ef833943.json,config_9.yaml
src.cnn.models.ga.4.model_10,81.0,136.0,58.0,46.0,35.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7440395951271057,0.7524741291999817,0.7523843050003052,36ef724a-be95-49d1-a216-cd75efb929a0.json,config_10.yaml
src.cnn.models.ga.4.model_11,80.0,138.0,57.0,47.0,33.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7884896397590637,0.7884896397590637,0.8852786421775818,83f000f8-a614-4c5f-bac6-f50d66cc03eb.json,config_11.yaml
src.cnn.models.ga.4.model_12,83.0,119.0,73.0,31.0,52.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7292229533195496,0.7301788330078125,0.8716516494750977,bd6183ad-78b6-45b6-84b2-d5c584dfee78.json,config_12.yaml
src.cnn.models.ga.4.model_13,77.0,151.0,47.0,57.0,20.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7434210181236267,0.7520242929458618,0.7569301724433899,a4c390a0-5593-4b7f-a4a3-d3ef5cd3369b.json,config_13.yaml
src.cnn.models.ga.4.model_14,87.0,124.0,64.0,40.0,47.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7388383150100708,0.7486223578453064,0.7424162030220032,31b69030-5a62-4dcc-841e-d93440662d55.json,config_14.yaml
src.cnn.models.ga.4.model_15,73.0,144.0,58.0,46.0,27.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7665317058563232,0.7696806788444519,0.7793854475021362,6dad5074-e705-4c52-bbdc-cd0745566571.json,config_15.yaml
src.cnn.models.ga.4.model_16,77.0,139.0,59.0,45.0,32.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7613022327423096,0.7635514736175537,0.7879394292831421,7878d61f-5d90-49b7-ac17-ef43352060f2.json,config_16.yaml
src.cnn.models.ga.4.model_17,80.0,135.0,60.0,44.0,36.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7490159273147583,0.7611616849899292,0.8667896389961243,5450e6a4-4519-4465-b7e9-18123db8019a.json,config_17.yaml
src.cnn.models.ga.4.model_18,79.0,136.0,60.0,44.0,35.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.757815957069397,0.757815957069397,0.9132475256919861,2ed3b926-7d28-4b16-a3ac-5722741517eb.json,config_18.yaml
src.cnn.models.ga.4.model_19,78.0,130.0,67.0,37.0,41.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7573661804199219,0.7573661804199219,0.8897506594657898,e79b5ccb-547a-4cca-9007-baa22702a34f.json,config_19.yaml
src.cnn.models.ga.4.model_20,91.0,125.0,59.0,45.0,46.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7024572491645813,0.7104419469833374,0.9344587922096252,5bad6b1b-14bd-4834-9ae0-1d8bdec4bc64.json,config_20.yaml
src.cnn.models.ga.4.model_21,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,393,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.7286044359207153,0.6842365264892578,2680d4ba-8e5b-4c74-ab11-bfa8f30ae731.json,config_21.yaml
src.cnn.models.ga.4.model_22,80.0,148.0,47.0,57.0,23.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,393,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7402158975601196,0.7581533789634705,0.7368587851524353,67443717-0307-46d5-b1c3-e77d2f16fcad.json,config_22.yaml
src.cnn.models.ga.4.model_23,88.0,148.0,39.0,65.0,23.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,393,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7137314081192017,0.7315845489501953,0.689566433429718,a2eda475-3645-4a25-8940-c92614b5e97b.json,config_23.yaml
src.cnn.models.ga.4.model_24,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,393,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.7281545400619507,0.6898581981658936,6237b208-9873-445c-893e-b350fa629a8c.json,config_24.yaml
src.cnn.models.ga.4.model_25,82.0,128.0,65.0,39.0,43.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7415654063224792,0.7549763917922974,0.7962493300437927,d73473a9-ff6b-4d39-8fa3-d5cf43cd2ef8.json,config_25.yaml
src.cnn.models.ga.4.model_26,77.0,150.0,48.0,56.0,21.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7291104197502136,0.7474133968353271,0.8026334047317505,f4308f3f-a2e1-4dc5-b254-69257ea4a952.json,config_26.yaml
src.cnn.models.ga.4.model_27,85.0,139.0,51.0,53.0,32.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,RMSprop,0.0001,455,12,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7166835069656372,0.7315564751625061,0.99776691198349,cd755fa1-32b7-4038-b287-02da156f3ab9.json,config_27.yaml
src.cnn.models.ga.4.model_28,83.0,149.0,43.0,61.0,22.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,RMSprop,0.0001,455,12,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7353519797325134,0.7417904138565063,0.9449355602264404,ec3ef503-afea-4a69-8fd9-293b764fdfb6.json,config_28.yaml
src.cnn.models.ga.4.model_29,83.0,144.0,48.0,56.0,27.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7453328967094421,0.7453328967094421,0.8643123507499695,841a9bed-4950-4ced-ac24-0a641e6f77b8.json,config_29.yaml
src.cnn.models.ga.4.model_30,77.0,154.0,44.0,60.0,17.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7337775230407715,0.7492690086364746,0.7260182499885559,e6bfa383-656a-42b4-bd40-1c1d2b95eed3.json,config_30.yaml
src.cnn.models.ga.4.model_31,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,RMSprop,1e-05,402,67,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5,0.5187759399414062,48642195-022a-4a3d-a723-1767bacc4a9c.json,config_31.yaml
src.cnn.models.ga.4.model_32,102.0,170.0,3.0,101.0,1.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,SGD,0.001,312,22,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5551619529724121,0.5863135457038879,0.5265226364135742,42e4d863-0ce1-4148-8b1d-5719007be510.json,config_32.yaml
src.cnn.models.ga.4.model_33,101.0,171.0,3.0,101.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adam,0.01,451,45,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.632225513458252,0.6369208097457886,0.5752807855606079,2215ed6b-59b6-4524-ba66-d688aa465733.json,config_33.yaml
src.cnn.models.ga.4.model_34,171.0,0.0,104.0,0.0,171.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,169,125,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5273560881614685,0.5822843909263611,5d0b8ecb-a85a-4908-8782-a3fd97b3348f.json,config_34.yaml
src.cnn.models.ga.4.model_35,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,SGD,0.01,288,122,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5683760643005371,0.5621156692504883,43d15c5e-691b-464b-9f94-997ab8c84521.json,config_35.yaml
src.cnn.models.ga.4.model_36,130.0,80.0,65.0,39.0,91.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.0001,68,112,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5641869306564331,0.5718622803688049,0.5468566417694092,e34f810c-c029-4046-8e48-6ec4c68ddd20.json,config_36.yaml
src.cnn.models.ga.4.model_37,102.0,170.0,3.0,101.0,1.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adam,1e-05,454,94,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5557523965835571,0.5801282525062561,0.5600800514221191,51fc73ea-44bd-4b11-882f-822c3c659244.json,config_37.yaml
src.cnn.models.ga.4.model_38,128.0,72.0,75.0,29.0,99.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.001,109,109,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5775978565216064,0.5848796367645264,0.5706141591072083,d9109686-fb52-42fd-947b-211eccfd8754.json,config_38.yaml
src.cnn.models.ga.4.model_39,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.001,485,81,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5,0.5242564678192139,02d8dac6-8034-4ef6-83ef-05f004e08705.json,config_39.yaml
src.cnn.models.ga.4.model_40,171.0,0.0,104.0,0.0,171.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,SGD,1e-05,193,30,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.43176454305648804,0.5,0.5299578309059143,f08d586b-8852-46f8-80b1-fe5ef46935cb.json,config_40.yaml
src.cnn.models.ga.5.model_1,77.0,153.0,45.0,59.0,18.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7516869306564331,0.7572537064552307,0.7736209630966187,a30ac5f7-14f2-4103-9a6c-c8057c7b265f.json,config_1.yaml
